order_id,customer_id,store_id,order_date,order_datetime,delivery_date,promised_delivery_date,subtotal_eur,tax_amount_eur,shipping_cost_eur,discount_amount_eur,total_amount_eur,currency_code,exchange_rate,total_amount_local,order_status,fulfillment_center,shipping_method,tracking_number,order_channel,traffic_source,campaign_code,payment_method,payment_status,customer_service_notes,return_reason,return_date,created_at,updated_at
ORD_00000091,CUST_DE_0000636,,2024-07-30,2024-07-30 18:13:00,,,48.89,9.78,9.27,0,67.94,EUR,1.0,67.94,processing,FC_DE,next_day,,online,social_media,,credit_card,completed,,,,2024-07-30 18:13:00,2024-07-30 18:13:00
ORD_00000092,CUST_FR_0000725,,2024-07-31,2024-07-31 20:29:00,,2024-08-02,103.92,20.78,0.0,0,124.7,EUR,1.0,124.7,shipped,FC_FR,in_store_pickup,TRK752174015,online,referral,,debit_card,completed,,,,2024-07-31 20:29:00,2024-07-31 20:29:00
ORD_00000093,CUST_FR_0001021,,2024-08-01,2024-08-01 19:29:00,2024-08-07,2024-08-07,79.15,15.83,0.0,0,94.98,EUR,1.0,94.98,completed,FC_FR,express,TRK211107973,online,social_media,,bank_transfer,completed,,,,2024-08-01 19:29:00,2024-08-01 19:29:00
ORD_00000094,CUST_DE_0000303,,2024-08-01,2024-08-01 06:07:00,,2024-08-07,461.58,92.32,0.0,0,553.9,EUR,1.0,553.9,shipped,FC_DE,standard,TRK356711280,mobile_app,email,,buy_now_pay_later,completed,,,,2024-08-01 06:07:00,2024-08-01 06:07:00
ORD_00000095,CUST_FR_0001004,,2024-08-02,2024-08-02 17:12:00,2024-08-09,2024-08-09,216.06,43.21,0.0,0,259.27,EUR,1.0,259.27,completed,FC_FR,next_day,TRK154418095,online,social_media,,credit_card,completed,,,,2024-08-02 17:12:00,2024-08-02 17:12:00
ORD_00000096,CUST_NL_0001211,,2024-08-02,2024-08-02 16:23:00,2024-08-05,2024-08-05,345.89,69.18,0.0,0,415.07,EUR,1.0,415.07,completed,FC_NL,click_collect,TRK659769411,online,direct,,credit_card,completed,,,,2024-08-02 16:23:00,2024-08-02 16:23:00
ORD_00000097,CUST_FR_0001124,STORE_FR_043,2024-08-03,2024-08-03 17:44:00,2024-08-11,2024-08-10,272.92,54.58,0.0,0,327.5,EUR,1.0,327.5,completed,FC_FR,in_store_pickup,TRK514569224,in_store,display_ads,,paypal,completed,,,,2024-08-03 17:44:00,2024-08-03 17:44:00
ORD_00000098,CUST_DE_0000013,,2024-08-03,2024-08-03 18:42:00,,,230.21,46.04,0.0,0,276.25,EUR,1.0,276.25,cancelled,FC_DE,standard,,online,direct,,paypal,failed,,,,2024-08-03 18:42:00,2024-08-03 18:42:00
ORD_00000099,CUST_FR_0001162,,2024-08-04,2024-08-04 04:43:00,,,103.37,20.67,0.0,0,124.04,EUR,1.0,124.04,processing,FC_FR,in_store_pickup,,mobile_app,display_ads,,paypal,completed,,,,2024-08-04 04:43:00,2024-08-04 04:43:00
ORD_00000100,CUST_DE_0000462,,2024-08-05,2024-08-05 17:10:00,,2024-08-08,650.91,130.18,0.0,0,781.09,EUR,1.0,781.09,shipped,FC_DE,click_collect,TRK200277825,online,email,,bank_transfer,completed,,,,2024-08-05 17:10:00,2024-08-05 17:10:00
ORD_00000101,CUST_FR_0000724,STORE_FR_036,2024-08-05,2024-08-05 19:47:00,2024-08-13,2024-08-12,165.74,33.15,0.0,0,198.88,EUR,1.0,198.88,completed,FC_FR,click_collect,TRK114406660,mobile_app,paid_search,,buy_now_pay_later,completed,,,,2024-08-05 19:47:00,2024-08-05 19:47:00
ORD_00000102,CUST_DE_0000500,,2024-08-06,2024-08-06 19:20:00,2024-08-12,2024-08-11,247.17,49.43,0.0,0,296.6,EUR,1.0,296.6,completed,FC_DE,in_store_pickup,TRK568556112,online,organic_search,,bank_transfer,completed,,,,2024-08-06 19:20:00,2024-08-06 19:20:00
ORD_00000103,CUST_FR_0001157,,2024-08-06,2024-08-06 11:36:00,2024-08-08,2024-08-07,490.82,98.16,0.0,0,588.98,EUR,1.0,588.98,completed,FC_FR,express,TRK679088525,mobile_app,display_ads,,buy_now_pay_later,completed,,,,2024-08-06 11:36:00,2024-08-06 11:36:00
ORD_00000104,CUST_DE_0000020,,2024-08-07,2024-08-07 16:42:00,2024-08-12,2024-08-13,110.62,22.12,0.0,0,132.74,EUR,1.0,132.74,completed,FC_DE,standard,TRK122176640,phone,organic_search,,buy_now_pay_later,completed,,,,2024-08-07 16:42:00,2024-08-07 16:42:00
ORD_00000105,CUST_NL_0001561,,2024-08-07,2024-08-07 08:52:00,2024-08-09,2024-08-10,439.35,87.87,0.0,0,527.21,EUR,1.0,527.21,completed,FC_NL,in_store_pickup,TRK489657252,online,organic_search,,bank_transfer,completed,,,,2024-08-07 08:52:00,2024-08-07 08:52:00
ORD_00000106,CUST_FR_0000725,,2024-08-08,2024-08-08 18:50:00,2024-08-11,2024-08-12,107.61,21.52,0.0,0,129.13,EUR,1.0,129.13,completed,FC_FR,express,TRK914812502,mobile_app,social_media,,credit_card,completed,,,,2024-08-08 18:50:00,2024-08-08 18:50:00
ORD_00000107,CUST_FR_0000718,,2024-08-09,2024-08-09 19:58:00,,,217.5,43.5,0.0,0,261.0,EUR,1.0,261.0,processing,FC_FR,standard,,online,organic_search,,credit_card,completed,,,,2024-08-09 19:58:00,2024-08-09 19:58:00
ORD_00000108,CUST_NL_0001513,,2024-08-09,2024-08-09 14:39:00,2024-08-10,2024-08-11,62.46,12.49,0.0,0,74.95,EUR,1.0,74.95,completed,FC_NL,express,TRK553449802,online,referral,,paypal,completed,,,,2024-08-09 14:39:00,2024-08-09 14:39:00
ORD_00000109,CUST_FR_0000842,,2024-08-10,2024-08-10 21:57:00,,2024-08-14,231.37,46.27,0.0,0,277.64,EUR,1.0,277.64,shipped,FC_FR,in_store_pickup,TRK426317934,mobile_app,display_ads,,credit_card,completed,,,,2024-08-10 21:57:00,2024-08-10 21:57:00
ORD_00000110,CUST_FR_0000763,,2024-08-11,2024-08-11 08:33:00,2024-08-18,2024-08-18,576.92,115.38,0.0,0,692.3,EUR,1.0,692.3,completed,FC_FR,next_day,TRK456247726,social_commerce,paid_search,,bank_transfer,completed,,,,2024-08-11 08:33:00,2024-08-11 08:33:00
ORD_00000111,CUST_FR_0001188,,2024-08-12,2024-08-12 10:36:00,2024-08-20,2024-08-19,83.95,16.79,0.0,0,100.74,EUR,1.0,100.74,completed,FC_FR,next_day,TRK459039051,online,organic_search,,credit_card,completed,,,,2024-08-12 10:36:00,2024-08-12 10:36:00
ORD_00000112,CUST_LU_0001998,,2024-08-13,2024-08-13 19:17:00,2024-08-19,2024-08-20,491.39,98.28,0.0,0,589.67,EUR,1.0,589.67,completed,FC_LU,click_collect,TRK920693574,mobile_app,organic_search,,buy_now_pay_later,completed,,,,2024-08-13 19:17:00,2024-08-13 19:17:00
ORD_00000113,CUST_NL_0001552,,2024-08-14,2024-08-14 06:30:00,2024-08-18,2024-08-18,136.43,27.29,0.0,0,163.72,EUR,1.0,163.72,completed,FC_NL,express,TRK601994649,social_commerce,paid_search,,debit_card,completed,,,,2024-08-14 06:30:00,2024-08-14 06:30:00
ORD_00000114,CUST_BE_0001837,,2024-08-14,2024-08-14 10:17:00,,2024-08-15,391.79,78.36,0.0,0,470.15,EUR,1.0,470.15,shipped,FC_BE,next_day,TRK680123208,online,direct,,bank_transfer,completed,,,,2024-08-14 10:17:00,2024-08-14 10:17:00
ORD_00000115,CUST_BE_0001741,,2024-08-15,2024-08-15 18:13:00,,2024-08-22,206.33,41.27,0.0,0,247.6,EUR,1.0,247.6,shipped,FC_BE,in_store_pickup,TRK165289185,online,referral,,debit_card,completed,,,,2024-08-15 18:13:00,2024-08-15 18:13:00
ORD_00000116,CUST_FR_0001006,,2024-08-15,2024-08-15 23:17:00,2024-08-22,2024-08-21,91.0,18.2,0.0,0,109.2,EUR,1.0,109.2,completed,FC_FR,express,TRK719029512,mobile_app,referral,,buy_now_pay_later,completed,,,,2024-08-15 23:17:00,2024-08-15 23:17:00
ORD_00000117,CUST_NL_0001242,STORE_NL_001,2024-08-16,2024-08-16 18:20:00,,2024-08-18,95.36,19.07,0.0,0,114.44,EUR,1.0,114.44,shipped,FC_NL,standard,TRK629426141,in_store,social_media,,bank_transfer,completed,,,,2024-08-16 18:20:00,2024-08-16 18:20:00
ORD_00000118,CUST_DE_0000200,STORE_DE_035,2024-08-17,2024-08-17 18:55:00,2024-08-19,2024-08-18,106.85,21.37,0.0,0,128.22,EUR,1.0,128.22,completed,FC_DE,in_store_pickup,TRK539102171,in_store,email,,credit_card,completed,,,,2024-08-17 18:55:00,2024-08-17 18:55:00
ORD_00000119,CUST_NL_0001500,,2024-08-18,2024-08-18 18:39:00,,,622.94,124.59,0.0,0,747.53,EUR,1.0,747.53,processing,FC_NL,next_day,,mobile_app,direct,,buy_now_pay_later,completed,,,,2024-08-18 18:39:00,2024-08-18 18:39:00
ORD_00000120,CUST_NL_0001428,,2024-08-18,2024-08-18 12:50:00,2024-08-24,2024-08-25,381.09,76.22,0.0,0,457.31,EUR,1.0,457.31,completed,FC_NL,express,TRK341887697,online,referral,,paypal,completed,,,,2024-08-18 12:50:00,2024-08-18 12:50:00
ORD_00000121,CUST_FR_0000758,,2024-08-19,2024-08-19 15:01:00,,2024-08-24,155.35,31.07,0.0,0,186.42,EUR,1.0,186.42,shipped,FC_FR,in_store_pickup,TRK805329665,mobile_app,email,,buy_now_pay_later,completed,,,,2024-08-19 15:01:00,2024-08-19 15:01:00
ORD_00000122,CUST_DE_0000578,,2024-08-20,2024-08-20 18:28:00,2024-08-24,2024-08-24,300.89,60.18,0.0,0,361.07,EUR,1.0,361.07,completed,FC_DE,click_collect,TRK287361307,online,display_ads,,buy_now_pay_later,completed,,,,2024-08-20 18:28:00,2024-08-20 18:28:00
ORD_00000123,CUST_DE_0000565,,2024-08-20,2024-08-20 18:00:00,2024-08-23,2024-08-22,79.59,15.92,0.0,0,95.51,EUR,1.0,95.51,completed,FC_DE,click_collect,TRK120682503,online,email,,buy_now_pay_later,completed,,,,2024-08-20 18:00:00,2024-08-20 18:00:00
ORD_00000124,CUST_FR_0000721,,2024-08-21,2024-08-21 10:58:00,2024-08-22,2024-08-22,345.8,69.16,0.0,0,414.96,EUR,1.0,414.96,completed,FC_FR,click_collect,TRK753720723,social_commerce,paid_search,,paypal,completed,,,,2024-08-21 10:58:00,2024-08-21 10:58:00
ORD_00000125,CUST_LU_0001991,,2024-08-21,2024-08-21 19:56:00,2024-08-25,2024-08-25,165.89,33.18,0.0,0,199.07,EUR,1.0,199.07,completed,FC_LU,in_store_pickup,TRK661627782,mobile_app,direct,,bank_transfer,completed,,,,2024-08-21 19:56:00,2024-08-21 19:56:00
ORD_00000126,CUST_BE_0001624,,2024-08-22,2024-08-22 15:58:00,2024-08-28,2024-08-27,297.43,59.49,0.0,0,356.92,EUR,1.0,356.92,completed,FC_BE,express,TRK597590018,mobile_app,organic_search,,credit_card,completed,,,,2024-08-22 15:58:00,2024-08-22 15:58:00
ORD_00000127,CUST_LU_0001916,,2024-08-23,2024-08-23 19:19:00,2024-08-24,2024-08-25,490.95,98.19,0.0,0,589.14,EUR,1.0,589.14,completed,FC_LU,express,TRK987438190,mobile_app,social_media,,debit_card,completed,,,,2024-08-23 19:19:00,2024-08-23 19:19:00
ORD_00000128,CUST_FR_0000995,,2024-08-24,2024-08-24 21:59:00,2024-08-25,2024-08-25,454.36,90.87,0.0,0,545.23,EUR,1.0,545.23,completed,FC_FR,click_collect,TRK691082410,online,direct,,buy_now_pay_later,completed,,,,2024-08-24 21:59:00,2024-08-24 21:59:00
ORD_00000129,CUST_NL_0001479,STORE_NL_011,2024-08-24,2024-08-24 19:02:00,2024-08-27,2024-08-26,262.81,52.56,0.0,0,315.37,EUR,1.0,315.37,completed,FC_NL,standard,TRK737695686,in_store,display_ads,,bank_transfer,completed,,,,2024-08-24 19:02:00,2024-08-24 19:02:00
ORD_00000130,CUST_DE_0000409,STORE_DE_029,2024-08-25,2024-08-25 15:13:00,2024-08-29,2024-08-29,120.69,24.14,0.0,0,144.83,EUR,1.0,144.83,completed,FC_DE,click_collect,TRK351414566,in_store,referral,,paypal,completed,,,,2024-08-25 15:13:00,2024-08-25 15:13:00
ORD_00000131,CUST_DE_0000380,,2024-08-25,2024-08-25 19:04:00,2024-08-29,2024-08-30,232.72,46.54,0.0,0,279.26,EUR,1.0,279.26,completed,FC_DE,in_store_pickup,TRK139272576,online,display_ads,,paypal,completed,,,,2024-08-25 19:04:00,2024-08-25 19:04:00
ORD_00000132,CUST_DE_0000386,STORE_DE_035,2024-08-26,2024-08-26 17:06:00,2024-08-29,2024-08-28,259.12,51.82,0.0,0,310.94,EUR,1.0,310.94,completed,FC_DE,click_collect,TRK632861528,in_store,paid_search,,bank_transfer,completed,,,,2024-08-26 17:06:00,2024-08-26 17:06:00
ORD_00000133,CUST_FR_0000994,,2024-08-27,2024-08-27 10:49:00,2024-09-01,2024-09-02,168.65,33.73,0.0,0,202.38,EUR,1.0,202.38,completed,FC_FR,in_store_pickup,TRK409198315,mobile_app,paid_search,,bank_transfer,completed,,,,2024-08-27 10:49:00,2024-08-27 10:49:00
ORD_00000134,CUST_DE_0000133,,2024-08-27,2024-08-27 08:46:00,,,331.73,66.35,0.0,0,398.08,EUR,1.0,398.08,processing,FC_DE,standard,,online,display_ads,,credit_card,completed,,,,2024-08-27 08:46:00,2024-08-27 08:46:00
ORD_00000135,CUST_DE_0000034,,2024-08-28,2024-08-28 20:11:00,,2024-09-03,206.22,41.24,0.0,0,247.47,EUR,1.0,247.47,shipped,FC_DE,in_store_pickup,TRK131088670,mobile_app,email,,buy_now_pay_later,completed,,,,2024-08-28 20:11:00,2024-08-28 20:11:00
ORD_00000136,CUST_DE_0000634,,2024-08-29,2024-08-29 16:39:00,,2024-08-31,81.65,16.33,0.0,0,97.98,EUR,1.0,97.98,shipped,FC_DE,express,TRK563886449,online,social_media,,bank_transfer,completed,,,,2024-08-29 16:39:00,2024-08-29 16:39:00
ORD_00000137,CUST_FR_0001027,,2024-08-29,2024-08-29 16:06:00,2024-09-05,2024-09-05,333.84,66.77,0.0,0,400.61,EUR,1.0,400.61,completed,FC_FR,in_store_pickup,TRK167044434,phone,paid_search,,debit_card,completed,,,,2024-08-29 16:06:00,2024-08-29 16:06:00
ORD_00000138,CUST_NL_0001544,,2024-08-30,2024-08-30 16:58:00,2024-09-02,2024-09-02,389.66,77.93,0.0,0,467.6,EUR,1.0,467.6,completed,FC_NL,in_store_pickup,TRK275756784,online,organic_search,,buy_now_pay_later,completed,,,,2024-08-30 16:58:00,2024-08-30 16:58:00
ORD_00000139,CUST_FR_0000935,STORE_FR_037,2024-08-31,2024-08-31 23:26:00,,,119.92,23.98,0.0,0,143.91,EUR,1.0,143.91,processing,FC_FR,express,,in_store,referral,,debit_card,completed,,,,2024-08-31 23:26:00,2024-08-31 23:26:00
ORD_00000140,CUST_NL_0001531,STORE_NL_002,2024-08-31,2024-08-31 22:05:00,2024-09-05,2024-09-06,172.27,34.45,0.0,0,206.72,EUR,1.0,206.72,completed,FC_NL,click_collect,TRK358891991,in_store,organic_search,,debit_card,completed,,,,2024-08-31 22:05:00,2024-08-31 22:05:00
ORD_00000141,CUST_FR_0001151,,2024-09-01,2024-09-01 14:42:00,2024-09-07,2024-09-06,242.06,48.41,0.0,0,290.47,EUR,1.0,290.47,completed,FC_FR,in_store_pickup,TRK199370880,phone,direct,,debit_card,completed,,,,2024-09-01 14:42:00,2024-09-01 14:42:00
ORD_00000142,CUST_DE_0000459,,2024-09-01,2024-09-01 14:46:00,2024-09-07,2024-09-08,628.07,125.61,0.0,0,753.68,EUR,1.0,753.68,completed,FC_DE,in_store_pickup,TRK124121185,social_commerce,email,,bank_transfer,completed,,,,2024-09-01 14:46:00,2024-09-01 14:46:00
ORD_00000143,CUST_NL_0001316,,2024-09-02,2024-09-02 15:18:00,2024-09-07,2024-09-08,85.03,17.01,0.0,0,102.04,EUR,1.0,102.04,completed,FC_NL,express,TRK391800380,mobile_app,display_ads,,credit_card,completed,,,,2024-09-02 15:18:00,2024-09-02 15:18:00
ORD_00000144,CUST_BE_0001831,,2024-09-02,2024-09-02 08:25:00,2024-09-03,2024-09-03,898.05,179.61,0.0,0,1077.66,EUR,1.0,1077.66,completed,FC_BE,express,TRK803935350,social_commerce,email,,buy_now_pay_later,completed,,,,2024-09-02 08:25:00,2024-09-02 08:25:00
ORD_00000145,CUST_DE_0000312,STORE_DE_031,2024-09-03,2024-09-03 16:10:00,,2024-09-06,381.45,76.29,0.0,0,457.74,EUR,1.0,457.74,shipped,FC_DE,in_store_pickup,TRK216725198,mobile_app,paid_search,,paypal,completed,,,,2024-09-03 16:10:00,2024-09-03 16:10:00
ORD_00000146,CUST_NL_0001254,,2024-09-03,2024-09-03 17:10:00,,,270.19,54.04,0.0,0,324.23,EUR,1.0,324.23,processing,FC_NL,express,,mobile_app,display_ads,,paypal,completed,,,,2024-09-03 17:10:00,2024-09-03 17:10:00
ORD_00000147,CUST_FR_0000714,,2024-09-04,2024-09-04 03:07:00,2024-09-04,2024-09-05,69.45,13.89,0.0,0,83.34,EUR,1.0,83.34,completed,FC_FR,in_store_pickup,TRK866103822,mobile_app,email,,paypal,completed,,,,2024-09-04 03:07:00,2024-09-04 03:07:00
ORD_00000148,CUST_FR_0000727,,2024-09-05,2024-09-05 10:58:00,2024-09-06,2024-09-07,400.66,80.13,0.0,0,480.79,EUR,1.0,480.79,completed,FC_FR,express,TRK711066046,online,social_media,,bank_transfer,completed,,,,2024-09-05 10:58:00,2024-09-05 10:58:00
ORD_00000149,CUST_DE_0000360,,2024-09-05,2024-09-05 09:09:00,2024-09-05,2024-09-06,361.11,72.22,0.0,0,433.33,EUR,1.0,433.33,completed,FC_DE,standard,TRK442703094,online,referral,,credit_card,completed,,,,2024-09-05 09:09:00,2024-09-05 09:09:00
ORD_00000150,CUST_BE_0001889,,2024-09-06,2024-09-06 14:57:00,2024-09-12,2024-09-13,154.17,30.83,0.0,0,185.0,EUR,1.0,185.0,completed,FC_BE,express,TRK723358053,mobile_app,direct,,bank_transfer,completed,,,,2024-09-06 14:57:00,2024-09-06 14:57:00
ORD_00000151,CUST_FR_0001130,,2024-09-07,2024-09-07 17:43:00,2024-09-08,2024-09-09,75.84,15.17,0.0,0,91.01,EUR,1.0,91.01,completed,FC_FR,express,TRK120196347,mobile_app,display_ads,,buy_now_pay_later,completed,,,,2024-09-07 17:43:00,2024-09-07 17:43:00
ORD_00000152,CUST_NL_0001483,,2024-09-08,2024-09-08 10:06:00,2024-09-11,2024-09-11,121.26,24.25,0.0,0,145.51,EUR,1.0,145.51,completed,FC_NL,standard,TRK801467453,online,social_media,,buy_now_pay_later,completed,,,,2024-09-08 10:06:00,2024-09-08 10:06:00
ORD_00000153,CUST_DE_0000436,,2024-09-09,2024-09-09 15:16:00,,,24.4,4.88,7.41,0,36.7,EUR,1.0,36.7,processing,FC_DE,express,,mobile_app,direct,,buy_now_pay_later,completed,,,,2024-09-09 15:16:00,2024-09-09 15:16:00
ORD_00000154,CUST_FR_0001013,,2024-09-10,2024-09-10 16:37:00,2024-09-15,2024-09-16,283.35,56.67,0.0,0,340.02,EUR,1.0,340.02,completed,FC_FR,click_collect,TRK670800075,mobile_app,display_ads,,credit_card,completed,,,,2024-09-10 16:37:00,2024-09-10 16:37:00
ORD_00000155,CUST_DE_0000206,,2024-09-10,2024-09-10 19:01:00,,,81.94,16.39,0.0,0,98.33,EUR,1.0,98.33,cancelled,FC_DE,standard,,online,email,,bank_transfer,failed,,,,2024-09-10 19:01:00,2024-09-10 19:01:00
ORD_00000156,CUST_FR_0001095,,2024-09-11,2024-09-11 14:38:00,2024-09-16,2024-09-17,121.26,24.25,0.0,0,145.51,EUR,1.0,145.51,completed,FC_FR,in_store_pickup,TRK851924975,mobile_app,referral,,credit_card,completed,,,,2024-09-11 14:38:00,2024-09-11 14:38:00
ORD_00000157,CUST_BE_0001775,,2024-09-12,2024-09-12 17:38:00,,,343.1,68.62,0.0,0,411.72,EUR,1.0,411.72,processing,FC_BE,next_day,,mobile_app,display_ads,,debit_card,completed,,,,2024-09-12 17:38:00,2024-09-12 17:38:00
ORD_00000158,CUST_NL_0001270,,2024-09-12,2024-09-12 15:59:00,,2024-09-18,269.34,53.87,0.0,0,323.21,EUR,1.0,323.21,shipped,FC_NL,standard,TRK186326798,mobile_app,social_media,,debit_card,completed,,,,2024-09-12 15:59:00,2024-09-12 15:59:00
ORD_00000159,CUST_DE_0000411,,2024-09-13,2024-09-13 18:16:00,2024-09-17,2024-09-17,505.45,101.09,0.0,0,606.54,EUR,1.0,606.54,completed,FC_DE,express,TRK200939002,mobile_app,paid_search,,buy_now_pay_later,completed,,,,2024-09-13 18:16:00,2024-09-13 18:16:00
ORD_00000160,CUST_DE_0000178,STORE_DE_024,2024-09-13,2024-09-13 15:08:00,,2024-09-15,73.92,14.78,0.0,0,88.7,EUR,1.0,88.7,shipped,FC_DE,express,TRK240268476,online,email,,buy_now_pay_later,completed,,,,2024-09-13 15:08:00,2024-09-13 15:08:00
ORD_00000161,CUST_FR_0000718,,2024-09-14,2024-09-14 18:01:00,2024-09-16,2024-09-15,107.42,21.48,0.0,0,128.9,EUR,1.0,128.9,completed,FC_FR,next_day,TRK502590984,mobile_app,display_ads,,debit_card,completed,,,,2024-09-14 18:01:00,2024-09-14 18:01:00
ORD_00000162,CUST_FR_0001054,,2024-09-15,2024-09-15 00:10:00,,2024-09-22,440.88,88.18,0.0,0,529.05,EUR,1.0,529.05,shipped,FC_FR,in_store_pickup,TRK967469795,online,email,,bank_transfer,completed,,,,2024-09-15 00:10:00,2024-09-15 00:10:00
ORD_00000163,CUST_BE_0001716,STORE_BE_016,2024-09-15,2024-09-15 13:32:00,,,468.1,93.62,0.0,0,561.72,EUR,1.0,561.72,processing,FC_BE,next_day,,in_store,display_ads,,debit_card,completed,,,,2024-09-15 13:32:00,2024-09-15 13:32:00
ORD_00000164,CUST_NL_0001222,STORE_NL_003,2024-09-16,2024-09-16 16:44:00,2024-09-20,2024-09-20,143.85,28.77,0.0,0,172.62,EUR,1.0,172.62,completed,FC_NL,click_collect,TRK839829262,in_store,referral,,debit_card,completed,,,,2024-09-16 16:44:00,2024-09-16 16:44:00
ORD_00000165,CUST_DE_0000177,,2024-09-16,2024-09-16 15:02:00,,,192.03,38.41,0.0,0,230.43,EUR,1.0,230.43,processing,FC_DE,standard,,online,organic_search,,buy_now_pay_later,completed,,,,2024-09-16 15:02:00,2024-09-16 15:02:00
ORD_00000166,CUST_NL_0001259,,2024-09-17,2024-09-17 08:44:00,2024-09-21,2024-09-21,282.95,56.59,0.0,0,339.54,EUR,1.0,339.54,completed,FC_NL,in_store_pickup,TRK933157649,online,referral,,buy_now_pay_later,completed,,,,2024-09-17 08:44:00,2024-09-17 08:44:00
ORD_00000167,CUST_DE_0000302,,2024-09-18,2024-09-18 17:12:00,2024-09-18,2024-09-19,286.71,57.34,0.0,0,344.05,EUR,1.0,344.05,completed,FC_DE,express,TRK329217862,online,referral,,buy_now_pay_later,completed,,,,2024-09-18 17:12:00,2024-09-18 17:12:00
ORD_00000168,CUST_FR_0001096,STORE_FR_044,2024-09-19,2024-09-19 18:56:00,2024-09-25,2024-09-24,64.04,12.81,0.0,0,76.85,EUR,1.0,76.85,completed,FC_FR,click_collect,TRK980021907,online,direct,,debit_card,completed,,,,2024-09-19 18:56:00,2024-09-19 18:56:00
ORD_00000169,CUST_NL_0001353,,2024-09-19,2024-09-19 12:53:00,2024-09-21,2024-09-21,466.52,93.3,0.0,0,559.82,EUR,1.0,559.82,completed,FC_NL,click_collect,TRK740760510,mobile_app,email,,credit_card,completed,,,,2024-09-19 12:53:00,2024-09-19 12:53:00
ORD_00000170,CUST_DE_0000258,,2024-09-20,2024-09-20 16:08:00,2024-09-26,2024-09-25,233.82,46.76,0.0,0,280.58,EUR,1.0,280.58,completed,FC_DE,next_day,TRK261743839,mobile_app,paid_search,,buy_now_pay_later,completed,,,,2024-09-20 16:08:00,2024-09-20 16:08:00
ORD_00000171,CUST_BE_0001814,STORE_BE_015,2024-09-20,2024-09-20 11:23:00,2024-09-24,2024-09-25,297.57,59.51,0.0,0,357.09,EUR,1.0,357.09,completed,FC_BE,next_day,TRK476236663,in_store,social_media,,bank_transfer,completed,,,,2024-09-20 11:23:00,2024-09-20 11:23:00
ORD_00000172,CUST_NL_0001591,,2024-09-21,2024-09-21 12:00:00,2024-09-22,2024-09-23,318.66,63.73,0.0,0,382.39,EUR,1.0,382.39,completed,FC_NL,in_store_pickup,TRK599643930,social_commerce,direct,,bank_transfer,completed,,,,2024-09-21 12:00:00,2024-09-21 12:00:00
ORD_00000173,CUST_BE_0001888,STORE_BE_018,2024-09-22,2024-09-22 07:59:00,,2024-09-28,348.7,69.74,0.0,0,418.44,EUR,1.0,418.44,shipped,FC_BE,in_store_pickup,TRK228761187,online,social_media,,debit_card,completed,,,,2024-09-22 07:59:00,2024-09-22 07:59:00
ORD_00000174,CUST_FR_0001064,STORE_FR_044,2024-09-22,2024-09-22 17:35:00,2024-09-27,2024-09-28,234.98,47.0,0.0,0,281.98,EUR,1.0,281.98,completed,FC_FR,standard,TRK725236513,online,direct,,paypal,completed,,,,2024-09-22 17:35:00,2024-09-22 17:35:00
ORD_00000175,CUST_DE_0000328,,2024-09-23,2024-09-23 19:13:00,2024-09-27,2024-09-26,341.41,68.28,0.0,0,409.69,EUR,1.0,409.69,completed,FC_DE,next_day,TRK367926112,online,display_ads,,paypal,completed,,,,2024-09-23 19:13:00,2024-09-23 19:13:00
ORD_00000176,CUST_FR_0000923,STORE_FR_042,2024-09-24,2024-09-24 11:00:00,,,308.74,61.75,0.0,0,370.49,EUR,1.0,370.49,processing,FC_FR,standard,,mobile_app,paid_search,,buy_now_pay_later,completed,,,,2024-09-24 11:00:00,2024-09-24 11:00:00
ORD_00000177,CUST_NL_0001363,,2024-09-25,2024-09-25 10:36:00,2024-09-27,2024-09-26,124.82,24.96,0.0,0,149.78,EUR,1.0,149.78,completed,FC_NL,next_day,TRK956482836,mobile_app,organic_search,,bank_transfer,completed,,,,2024-09-25 10:36:00,2024-09-25 10:36:00
ORD_00000178,CUST_DE_0000648,STORE_DE_029,2024-09-26,2024-09-26 15:37:00,2024-10-01,2024-10-02,140.25,28.05,0.0,0,168.3,EUR,1.0,168.3,completed,FC_DE,next_day,TRK275707489,in_store,email,,credit_card,completed,,,,2024-09-26 15:37:00,2024-09-26 15:37:00
ORD_00000179,CUST_DE_0000149,,2024-09-26,2024-09-26 10:24:00,,,208.12,41.62,0.0,0,249.74,EUR,1.0,249.74,processing,FC_DE,click_collect,,mobile_app,organic_search,,debit_card,completed,,,,2024-09-26 10:24:00,2024-09-26 10:24:00
ORD_00000180,CUST_DE_0000541,,2024-09-27,2024-09-27 14:45:00,,2024-09-29,41.46,8.29,8.65,0,58.4,EUR,1.0,58.4,shipped,FC_DE,standard,TRK411272276,phone,display_ads,,paypal,completed,,,,2024-09-27 14:45:00,2024-09-27 14:45:00
ORD_00000181,CUST_NL_0001401,STORE_NL_006,2024-09-27,2024-09-27 16:22:00,2024-10-02,2024-10-01,576.57,115.31,0.0,0,691.88,EUR,1.0,691.88,completed,FC_NL,click_collect,TRK727190275,in_store,referral,,credit_card,completed,,,,2024-09-27 16:22:00,2024-09-27 16:22:00
