product_id,product_name,product_name_local,category_l1,category_l2,category_l3,brand,color_primary,color_secondary,size_range,material_composition,price_eur,price_local,cost_price_eur,margin_percentage,sustainability_score,eco_friendly_materials,carbon_footprint_kg,production_country,current_stock_total,reorder_level,lead_time_days,launch_date,season,is_active,discontinue_date,online_availability,product_url,image_urls,created_at,updated_at
PROD_000036,Premium Purple T-Shirt,"{'EN': 'Premium Purple T-Shirt', 'DE': 'Premium Purple T-Shirt', 'FR': 'Premium Purple T-Shirt', 'NL': 'Premium Purple T-Shirt'}",Women,Tops,T-Shirts,ModernCasual,Purple,Coral,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Cashmere,82.72,{'EUR': 82.72},38.99,52.87,6,False,7.45,Turkey,1644,328,32,2023-10-11,Fall/Winter 2025,True,,True,https://eurostyle.com/products/premium-purple-t-shirt,"['https://eurostyle.com/images/premium-purple-t-shirt-main.jpg', 'https://eurostyle.com/images/premium-purple-t-shirt-detail.jpg', 'https://eurostyle.com/images/premium-purple-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.747134,2025-10-14 13:00:07.747134
PROD_000037,Casual Yellow T-Shirt,"{'EN': 'Casual Yellow T-Shirt', 'DE': 'Casual Yellow T-Shirt', 'FR': 'Casual Yellow T-Shirt', 'NL': 'Casual Yellow T-Shirt'}",Women,Tops,T-Shirts,ModernCasual,Yellow,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Polyester,42.99,{'EUR': 42.99},19.8,53.94,7,False,12.27,Turkey,967,193,49,2024-05-20,Fall/Winter 2025,True,,True,https://eurostyle.com/products/casual-yellow-t-shirt,"['https://eurostyle.com/images/casual-yellow-t-shirt-main.jpg', 'https://eurostyle.com/images/casual-yellow-t-shirt-detail.jpg', 'https://eurostyle.com/images/casual-yellow-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.747143,2025-10-14 13:00:07.747143
PROD_000038,Casual Navy T-Shirt,"{'EN': 'Casual Navy T-Shirt', 'DE': 'Casual Navy T-Shirt', 'FR': 'Casual Navy T-Shirt', 'NL': 'Casual Navy T-Shirt'}",Women,Tops,T-Shirts,UrbanChic,Navy,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Cashmere,34.99,{'EUR': 34.99},18.96,45.8,3,False,10.97,China,650,130,16,2023-06-23,Fall/Winter 2025,True,,True,https://eurostyle.com/products/casual-navy-t-shirt,"['https://eurostyle.com/images/casual-navy-t-shirt-main.jpg', 'https://eurostyle.com/images/casual-navy-t-shirt-detail.jpg', 'https://eurostyle.com/images/casual-navy-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.747152,2025-10-14 13:00:07.747152
PROD_000039,Classic Yellow T-Shirt,"{'EN': 'Classic Yellow T-Shirt', 'DE': 'Klassisch Yellow T-Shirt', 'FR': 'Classique Yellow T-Shirt', 'NL': 'Klassiek Yellow T-Shirt'}",Women,Tops,T-Shirts,EcoFashion,Yellow,Burgundy,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Bamboo,63.04,{'EUR': 63.04},29.35,53.44,10,True,6.75,Belgium,533,106,36,2025-06-04,Fall/Winter 2024,True,,False,https://eurostyle.com/products/classic-yellow-t-shirt,"['https://eurostyle.com/images/classic-yellow-t-shirt-main.jpg', 'https://eurostyle.com/images/classic-yellow-t-shirt-detail.jpg', 'https://eurostyle.com/images/classic-yellow-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.747160,2025-10-14 13:00:07.747161
PROD_000040,Sporty Green T-Shirt,"{'EN': 'Sporty Green T-Shirt', 'DE': 'Sporty Green T-Shirt', 'FR': 'Sporty Green T-Shirt', 'NL': 'Sporty Green T-Shirt'}",Women,Tops,T-Shirts,ClassicFit,Green,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Acrylic,75.0,{'EUR': 75.0},34.91,53.46,6,False,10.11,Portugal,1553,310,22,2024-05-15,Spring/Summer 2024,True,,False,https://eurostyle.com/products/sporty-green-t-shirt,"['https://eurostyle.com/images/sporty-green-t-shirt-main.jpg', 'https://eurostyle.com/images/sporty-green-t-shirt-detail.jpg', 'https://eurostyle.com/images/sporty-green-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.747169,2025-10-14 13:00:07.747170
PROD_000041,Elegant Purple T-Shirt,"{'EN': 'Elegant Purple T-Shirt', 'DE': 'Elegant Purple T-Shirt', 'FR': 'Elegant Purple T-Shirt', 'NL': 'Elegant Purple T-Shirt'}",Women,Tops,T-Shirts,BasicStyle,Purple,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Bamboo,76.78,{'EUR': 76.78},40.06,47.83,10,True,3.6,India,699,139,26,2022-09-02,Fall/Winter 2025,True,,True,https://eurostyle.com/products/elegant-purple-t-shirt,"['https://eurostyle.com/images/elegant-purple-t-shirt-main.jpg', 'https://eurostyle.com/images/elegant-purple-t-shirt-detail.jpg', 'https://eurostyle.com/images/elegant-purple-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.747177,2025-10-14 13:00:07.747178
PROD_000042,Premium Orange T-Shirt,"{'EN': 'Premium Orange T-Shirt', 'DE': 'Premium Orange T-Shirt', 'FR': 'Premium Orange T-Shirt', 'NL': 'Premium Orange T-Shirt'}",Women,Tops,T-Shirts,ClassicFit,Orange,Cream,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Bamboo,28.69,{'EUR': 28.69},11.69,59.24,9,True,2.83,Germany,274,54,25,2025-05-06,Fall/Winter 2024,True,,True,https://eurostyle.com/products/premium-orange-t-shirt,"['https://eurostyle.com/images/premium-orange-t-shirt-main.jpg', 'https://eurostyle.com/images/premium-orange-t-shirt-detail.jpg', 'https://eurostyle.com/images/premium-orange-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.747186,2025-10-14 13:00:07.747186
PROD_000043,Classic Black T-Shirt,"{'EN': 'Classic Black T-Shirt', 'DE': 'Klassisch Black T-Shirt', 'FR': 'Classique Black T-Shirt', 'NL': 'Klassiek Black T-Shirt'}",Women,Tops,T-Shirts,ModernCasual,Black,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Denim,44.51,{'EUR': 44.51},20.47,54.02,4,False,11.32,Belgium,898,179,29,2024-02-20,Fall/Winter 2024,True,,True,https://eurostyle.com/products/classic-black-t-shirt,"['https://eurostyle.com/images/classic-black-t-shirt-main.jpg', 'https://eurostyle.com/images/classic-black-t-shirt-detail.jpg', 'https://eurostyle.com/images/classic-black-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.747194,2025-10-14 13:00:07.747195
PROD_000044,Sporty Red T-Shirt,"{'EN': 'Sporty Red T-Shirt', 'DE': 'Sporty Red T-Shirt', 'FR': 'Sporty Red T-Shirt', 'NL': 'Sporty Red T-Shirt'}",Women,Tops,T-Shirts,EuroStyle,Red,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Leather,70.31,{'EUR': 70.31},35.76,49.14,5,False,13.75,Portugal,1147,229,24,2024-09-01,Fall/Winter 2024,True,,True,https://eurostyle.com/products/sporty-red-t-shirt,"['https://eurostyle.com/images/sporty-red-t-shirt-main.jpg', 'https://eurostyle.com/images/sporty-red-t-shirt-detail.jpg', 'https://eurostyle.com/images/sporty-red-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.747204,2025-10-14 13:00:07.747204
PROD_000045,Trendy Brown T-Shirt,"{'EN': 'Trendy Brown T-Shirt', 'DE': 'Trendy Brown T-Shirt', 'FR': 'Trendy Brown T-Shirt', 'NL': 'Trendy Brown T-Shirt'}",Women,Tops,T-Shirts,PremiumWear,Brown,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Tencel,73.58,{'EUR': 73.58},40.06,45.55,10,True,2.19,India,1301,260,26,2023-11-26,Spring/Summer 2024,True,,True,https://eurostyle.com/products/trendy-brown-t-shirt,"['https://eurostyle.com/images/trendy-brown-t-shirt-main.jpg', 'https://eurostyle.com/images/trendy-brown-t-shirt-detail.jpg', 'https://eurostyle.com/images/trendy-brown-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.747213,2025-10-14 13:00:07.747213
PROD_000046,Basic Orange T-Shirt,"{'EN': 'Basic Orange T-Shirt', 'DE': 'Basic Orange T-Shirt', 'FR': 'Basic Orange T-Shirt', 'NL': 'Basic Orange T-Shirt'}",Women,Tops,T-Shirts,ClassicFit,Orange,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Tencel,71.84,{'EUR': 71.84},34.77,51.6,7,True,4.29,Italy,147,29,26,2025-05-28,Fall/Winter 2024,True,,True,https://eurostyle.com/products/basic-orange-t-shirt,"['https://eurostyle.com/images/basic-orange-t-shirt-main.jpg', 'https://eurostyle.com/images/basic-orange-t-shirt-detail.jpg', 'https://eurostyle.com/images/basic-orange-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.747221,2025-10-14 13:00:07.747221
PROD_000047,Premium Purple Blouse,"{'EN': 'Premium Purple Blouse', 'DE': 'Premium Purple Blouse', 'FR': 'Premium Purple Blouse', 'NL': 'Premium Purple Blouse'}",Women,Tops,Blouses,PremiumWear,Purple,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Cashmere,74.42,{'EUR': 74.42},36.3,51.22,6,False,14.18,Italy,311,62,45,2022-06-20,Spring/Summer 2024,True,,True,https://eurostyle.com/products/premium-purple-blouse,"['https://eurostyle.com/images/premium-purple-blouse-main.jpg', 'https://eurostyle.com/images/premium-purple-blouse-detail.jpg', 'https://eurostyle.com/images/premium-purple-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747230,2025-10-14 13:00:07.747230
PROD_000048,Sporty Purple Blouse,"{'EN': 'Sporty Purple Blouse', 'DE': 'Sporty Purple Blouse', 'FR': 'Sporty Purple Blouse', 'NL': 'Sporty Purple Blouse'}",Women,Tops,Blouses,UrbanChic,Purple,Charcoal,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Hemp,51.61,{'EUR': 51.61},20.28,60.7,9,True,6.23,Belgium,1154,230,46,2024-12-27,Fall/Winter 2024,True,,True,https://eurostyle.com/products/sporty-purple-blouse,"['https://eurostyle.com/images/sporty-purple-blouse-main.jpg', 'https://eurostyle.com/images/sporty-purple-blouse-detail.jpg', 'https://eurostyle.com/images/sporty-purple-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747239,2025-10-14 13:00:07.747239
PROD_000049,Casual Navy Blouse,"{'EN': 'Casual Navy Blouse', 'DE': 'Casual Navy Blouse', 'FR': 'Casual Navy Blouse', 'NL': 'Casual Navy Blouse'}",Women,Tops,Blouses,EcoFashion,Navy,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Bamboo,71.24,{'EUR': 71.24},29.69,58.33,10,True,7.45,Netherlands,1335,267,28,2025-03-15,Fall/Winter 2025,True,,False,https://eurostyle.com/products/casual-navy-blouse,"['https://eurostyle.com/images/casual-navy-blouse-main.jpg', 'https://eurostyle.com/images/casual-navy-blouse-detail.jpg', 'https://eurostyle.com/images/casual-navy-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747247,2025-10-14 13:00:07.747247
PROD_000050,Modern Beige Blouse,"{'EN': 'Modern Beige Blouse', 'DE': 'Modern Beige Blouse', 'FR': 'Moderne Beige Blouse', 'NL': 'Modern Beige Blouse'}",Women,Tops,Blouses,EuroStyle,Beige,Rose Gold,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Wool,49.54,{'EUR': 49.54},23.85,51.85,4,False,10.97,Belgium,527,105,39,2025-12-01,Spring/Summer 2024,True,,False,https://eurostyle.com/products/modern-beige-blouse,"['https://eurostyle.com/images/modern-beige-blouse-main.jpg', 'https://eurostyle.com/images/modern-beige-blouse-detail.jpg', 'https://eurostyle.com/images/modern-beige-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747256,2025-10-14 13:00:07.747256
PROD_000051,Classic Beige Blouse,"{'EN': 'Classic Beige Blouse', 'DE': 'Klassisch Beige Blouse', 'FR': 'Classique Beige Blouse', 'NL': 'Klassiek Beige Blouse'}",Women,Tops,Blouses,BasicStyle,Beige,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Recycled Polyester,71.03,{'EUR': 71.03},35.22,50.41,10,True,6.37,Turkey,791,158,51,2025-03-28,Spring/Summer 2024,True,,True,https://eurostyle.com/products/classic-beige-blouse,"['https://eurostyle.com/images/classic-beige-blouse-main.jpg', 'https://eurostyle.com/images/classic-beige-blouse-detail.jpg', 'https://eurostyle.com/images/classic-beige-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747268,2025-10-14 13:00:07.747268
PROD_000052,Elegant Purple Blouse,"{'EN': 'Elegant Purple Blouse', 'DE': 'Elegant Purple Blouse', 'FR': 'Elegant Purple Blouse', 'NL': 'Elegant Purple Blouse'}",Women,Tops,Blouses,ModernCasual,Purple,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Polyester,83.71,{'EUR': 83.71},38.24,54.32,3,False,9.98,Netherlands,1128,225,30,2024-09-18,Spring/Summer 2024,True,,False,https://eurostyle.com/products/elegant-purple-blouse,"['https://eurostyle.com/images/elegant-purple-blouse-main.jpg', 'https://eurostyle.com/images/elegant-purple-blouse-detail.jpg', 'https://eurostyle.com/images/elegant-purple-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747276,2025-10-14 13:00:07.747277
PROD_000053,Casual Red Blouse,"{'EN': 'Casual Red Blouse', 'DE': 'Casual Red Blouse', 'FR': 'Casual Red Blouse', 'NL': 'Casual Red Blouse'}",Women,Tops,Blouses,EcoFashion,Red,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Leather,68.71,{'EUR': 68.71},36.73,46.55,5,False,9.03,India,707,141,54,2023-06-27,Fall/Winter 2024,True,,True,https://eurostyle.com/products/casual-red-blouse,"['https://eurostyle.com/images/casual-red-blouse-main.jpg', 'https://eurostyle.com/images/casual-red-blouse-detail.jpg', 'https://eurostyle.com/images/casual-red-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747285,2025-10-14 13:00:07.747285
PROD_000054,Premium Blue Blouse,"{'EN': 'Premium Blue Blouse', 'DE': 'Premium Blue Blouse', 'FR': 'Premium Blue Blouse', 'NL': 'Premium Blue Blouse'}",Women,Tops,Blouses,ClassicFit,Blue,Teal,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Wool,63.31,{'EUR': 63.31},34.75,45.11,3,False,14.87,China,149,29,55,2025-03-23,Spring/Summer 2025,True,,True,https://eurostyle.com/products/premium-blue-blouse,"['https://eurostyle.com/images/premium-blue-blouse-main.jpg', 'https://eurostyle.com/images/premium-blue-blouse-detail.jpg', 'https://eurostyle.com/images/premium-blue-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747293,2025-10-14 13:00:07.747293
PROD_000055,Casual Green Blouse,"{'EN': 'Casual Green Blouse', 'DE': 'Casual Green Blouse', 'FR': 'Casual Green Blouse', 'NL': 'Casual Green Blouse'}",Women,Tops,Blouses,ClassicFit,Green,Rose Gold,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Cashmere,52.52,{'EUR': 52.52},24.81,52.76,6,False,10.41,India,228,45,24,2022-11-18,Fall/Winter 2024,True,,False,https://eurostyle.com/products/casual-green-blouse,"['https://eurostyle.com/images/casual-green-blouse-main.jpg', 'https://eurostyle.com/images/casual-green-blouse-detail.jpg', 'https://eurostyle.com/images/casual-green-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747302,2025-10-14 13:00:07.747302
PROD_000056,Classic Blue Blouse,"{'EN': 'Classic Blue Blouse', 'DE': 'Klassisch Blue Blouse', 'FR': 'Classique Blue Blouse', 'NL': 'Klassiek Blue Blouse'}",Women,Tops,Blouses,UrbanChic,Blue,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Recycled Polyester,75.05,{'EUR': 75.05},28.81,61.61,7,True,4.71,Vietnam,1924,384,18,2022-09-21,Spring/Summer 2024,True,,True,https://eurostyle.com/products/classic-blue-blouse,"['https://eurostyle.com/images/classic-blue-blouse-main.jpg', 'https://eurostyle.com/images/classic-blue-blouse-detail.jpg', 'https://eurostyle.com/images/classic-blue-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747311,2025-10-14 13:00:07.747311
PROD_000057,Basic Grey Blouse,"{'EN': 'Basic Grey Blouse', 'DE': 'Basic Grey Blouse', 'FR': 'Basic Grey Blouse', 'NL': 'Basic Grey Blouse'}",Women,Tops,Blouses,ClassicFit,Grey,Charcoal,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Organic Cotton,21.71,{'EUR': 21.71},10.2,53.04,8,True,4.66,Germany,424,84,14,2023-01-03,Fall/Winter 2024,True,,True,https://eurostyle.com/products/basic-grey-blouse,"['https://eurostyle.com/images/basic-grey-blouse-main.jpg', 'https://eurostyle.com/images/basic-grey-blouse-detail.jpg', 'https://eurostyle.com/images/basic-grey-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747320,2025-10-14 13:00:07.747321
PROD_000058,Classic Pink Blouse,"{'EN': 'Classic Pink Blouse', 'DE': 'Klassisch Pink Blouse', 'FR': 'Classique Pink Blouse', 'NL': 'Klassiek Pink Blouse'}",Women,Tops,Blouses,BasicStyle,Pink,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Leather,42.44,{'EUR': 42.44},22.47,47.05,3,False,5.42,Turkey,1342,268,19,2022-12-24,Spring/Summer 2025,True,,True,https://eurostyle.com/products/classic-pink-blouse,"['https://eurostyle.com/images/classic-pink-blouse-main.jpg', 'https://eurostyle.com/images/classic-pink-blouse-detail.jpg', 'https://eurostyle.com/images/classic-pink-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747329,2025-10-14 13:00:07.747329
PROD_000059,Elegant Green Blouse,"{'EN': 'Elegant Green Blouse', 'DE': 'Elegant Green Blouse', 'FR': 'Elegant Green Blouse', 'NL': 'Elegant Green Blouse'}",Women,Tops,Blouses,EuroStyle,Green,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Denim,72.09,{'EUR': 72.09},37.28,48.28,4,False,12.14,Vietnam,823,164,15,2022-10-20,Fall/Winter 2024,True,,True,https://eurostyle.com/products/elegant-green-blouse,"['https://eurostyle.com/images/elegant-green-blouse-main.jpg', 'https://eurostyle.com/images/elegant-green-blouse-detail.jpg', 'https://eurostyle.com/images/elegant-green-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747337,2025-10-14 13:00:07.747337
PROD_000060,Premium Navy Blouse,"{'EN': 'Premium Navy Blouse', 'DE': 'Premium Navy Blouse', 'FR': 'Premium Navy Blouse', 'NL': 'Premium Navy Blouse'}",Women,Tops,Blouses,UrbanChic,Navy,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Hemp,71.81,{'EUR': 71.81},37.12,48.31,9,True,7.24,India,588,117,36,2024-12-06,Spring/Summer 2025,True,,True,https://eurostyle.com/products/premium-navy-blouse,"['https://eurostyle.com/images/premium-navy-blouse-main.jpg', 'https://eurostyle.com/images/premium-navy-blouse-detail.jpg', 'https://eurostyle.com/images/premium-navy-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747345,2025-10-14 13:00:07.747346
PROD_000061,Trendy Pink Blouse,"{'EN': 'Trendy Pink Blouse', 'DE': 'Trendy Pink Blouse', 'FR': 'Trendy Pink Blouse', 'NL': 'Trendy Pink Blouse'}",Women,Tops,Blouses,ClassicFit,Pink,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Tencel,72.27,{'EUR': 72.27},26.89,62.79,9,True,7.21,Italy,1187,237,48,2024-12-19,Fall/Winter 2024,True,,True,https://eurostyle.com/products/trendy-pink-blouse,"['https://eurostyle.com/images/trendy-pink-blouse-main.jpg', 'https://eurostyle.com/images/trendy-pink-blouse-detail.jpg', 'https://eurostyle.com/images/trendy-pink-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747353,2025-10-14 13:00:07.747354
PROD_000062,Modern Orange Blouse,"{'EN': 'Modern Orange Blouse', 'DE': 'Modern Orange Blouse', 'FR': 'Moderne Orange Blouse', 'NL': 'Modern Orange Blouse'}",Women,Tops,Blouses,ClassicFit,Orange,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Denim,87.84,{'EUR': 87.84},33.37,62.01,7,False,7.57,Italy,1846,369,45,2023-10-01,Spring/Summer 2025,True,,True,https://eurostyle.com/products/modern-orange-blouse,"['https://eurostyle.com/images/modern-orange-blouse-main.jpg', 'https://eurostyle.com/images/modern-orange-blouse-detail.jpg', 'https://eurostyle.com/images/modern-orange-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747363,2025-10-14 13:00:07.747363
PROD_000063,Trendy Purple Blouse,"{'EN': 'Trendy Purple Blouse', 'DE': 'Trendy Purple Blouse', 'FR': 'Trendy Purple Blouse', 'NL': 'Trendy Purple Blouse'}",Women,Tops,Blouses,PremiumWear,Purple,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Cotton,58.91,{'EUR': 58.91},28.39,51.81,4,False,6.19,China,522,104,28,2025-10-19,Spring/Summer 2024,True,,True,https://eurostyle.com/products/trendy-purple-blouse,"['https://eurostyle.com/images/trendy-purple-blouse-main.jpg', 'https://eurostyle.com/images/trendy-purple-blouse-detail.jpg', 'https://eurostyle.com/images/trendy-purple-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747373,2025-10-14 13:00:07.747373
PROD_000064,Sporty Black Blouse,"{'EN': 'Sporty Black Blouse', 'DE': 'Sporty Black Blouse', 'FR': 'Sporty Black Blouse', 'NL': 'Sporty Black Blouse'}",Women,Tops,Blouses,BasicStyle,Black,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Denim,40.3,{'EUR': 40.3},19.7,51.12,4,False,11.44,China,1821,364,20,2024-03-01,Fall/Winter 2025,True,,True,https://eurostyle.com/products/sporty-black-blouse,"['https://eurostyle.com/images/sporty-black-blouse-main.jpg', 'https://eurostyle.com/images/sporty-black-blouse-detail.jpg', 'https://eurostyle.com/images/sporty-black-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747382,2025-10-14 13:00:07.747382
PROD_000065,Classic Brown Blouse,"{'EN': 'Classic Brown Blouse', 'DE': 'Klassisch Brown Blouse', 'FR': 'Classique Brown Blouse', 'NL': 'Klassiek Brown Blouse'}",Women,Tops,Blouses,BasicStyle,Brown,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Cotton,58.34,{'EUR': 58.34},27.29,53.23,5,False,6.58,Vietnam,240,48,27,2023-12-21,Fall/Winter 2024,True,,True,https://eurostyle.com/products/classic-brown-blouse,"['https://eurostyle.com/images/classic-brown-blouse-main.jpg', 'https://eurostyle.com/images/classic-brown-blouse-detail.jpg', 'https://eurostyle.com/images/classic-brown-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747390,2025-10-14 13:00:07.747390
PROD_000066,Modern Blue Blouse,"{'EN': 'Modern Blue Blouse', 'DE': 'Modern Blue Blouse', 'FR': 'Moderne Blue Blouse', 'NL': 'Modern Blue Blouse'}",Women,Tops,Blouses,PremiumWear,Blue,Teal,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Silk,61.62,{'EUR': 61.62},26.66,56.73,5,False,5.46,Italy,968,193,45,2023-06-01,Spring/Summer 2025,True,,True,https://eurostyle.com/products/modern-blue-blouse,"['https://eurostyle.com/images/modern-blue-blouse-main.jpg', 'https://eurostyle.com/images/modern-blue-blouse-detail.jpg', 'https://eurostyle.com/images/modern-blue-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747398,2025-10-14 13:00:07.747399
PROD_000067,Classic Grey Blouse,"{'EN': 'Classic Grey Blouse', 'DE': 'Klassisch Grey Blouse', 'FR': 'Classique Grey Blouse', 'NL': 'Klassiek Grey Blouse'}",Women,Tops,Blouses,EuroStyle,Grey,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Wool,23.64,{'EUR': 23.64},10.16,57.03,6,False,6.17,Vietnam,11,10,18,2023-07-16,Spring/Summer 2025,False,2025-12-12,False,https://eurostyle.com/products/classic-grey-blouse,"['https://eurostyle.com/images/classic-grey-blouse-main.jpg', 'https://eurostyle.com/images/classic-grey-blouse-detail.jpg', 'https://eurostyle.com/images/classic-grey-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747409,2025-10-14 13:00:07.747409
PROD_000068,Premium White Blouse,"{'EN': 'Premium White Blouse', 'DE': 'Premium White Blouse', 'FR': 'Premium White Blouse', 'NL': 'Premium White Blouse'}",Women,Tops,Blouses,TrendSetters,White,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Silk,63.64,{'EUR': 63.64},22.92,63.99,5,False,10.61,Italy,297,59,54,2024-06-12,Spring/Summer 2025,True,,False,https://eurostyle.com/products/premium-white-blouse,"['https://eurostyle.com/images/premium-white-blouse-main.jpg', 'https://eurostyle.com/images/premium-white-blouse-detail.jpg', 'https://eurostyle.com/images/premium-white-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747417,2025-10-14 13:00:07.747417
PROD_000069,Casual Purple Blouse,"{'EN': 'Casual Purple Blouse', 'DE': 'Casual Purple Blouse', 'FR': 'Casual Purple Blouse', 'NL': 'Casual Purple Blouse'}",Women,Tops,Blouses,ClassicFit,Purple,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Wool,50.51,{'EUR': 50.51},18.09,64.19,7,False,14.06,Turkey,597,119,50,2024-07-12,Spring/Summer 2025,True,,False,https://eurostyle.com/products/casual-purple-blouse,"['https://eurostyle.com/images/casual-purple-blouse-main.jpg', 'https://eurostyle.com/images/casual-purple-blouse-detail.jpg', 'https://eurostyle.com/images/casual-purple-blouse-lifestyle.jpg']",2025-10-14 13:00:07.747425,2025-10-14 13:00:07.747425
