search_query_id,session_id,customer_id,country_code,search_term,search_timestamp,results_count,clicked_result_position,clicked_product_id,filters_applied,sort_order,search_refinements,no_results,created_at
SEARCH_2024_0000162,SES_00005274,CUST_FR_0000913,FR,vintage style,2024-09-20 02:06:00,187,6,PROD_000042,[],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0000163,SES_00008803,,FR,accessories,2024-06-20 04:45:00,190,,PROD_000129,['color:red'],price_high,1,False,2025-10-14 12:47:15
SEARCH_2024_0000164,SES_00009536,CUST_DE_0000512,DE,designer bags,2024-07-25 16:44:00,188,10,PROD_000015,[],price_high,1,False,2025-10-14 12:47:15
SEARCH_2024_0000165,SES_00003505,CUST_NL_0001542,NL,vintage style,2024-07-31 09:40:00,208,,,[],price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0000166,SES_00005104,,BE,maternity,2024-09-26 15:52:00,208,1,PROD_000088,[],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0000167,SES_00000043,CUST_DE_0000470,DE,sommerkleid,2024-06-22 17:36:00,193,9,PROD_000113,[],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0000168,SES_00011097,CUST_FR_0001137,FR,maternity,2024-09-10 23:49:00,219,1,PROD_000152,[],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0000169,SES_00008049,,FR,robe d'été,2024-08-17 23:56:00,248,4,PROD_000183,[],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0000170,SES_00000898,CUST_DE_0000058,DE,maternity,2024-11-12 23:36:00,211,,PROD_000247,['price:50to100'],newest,4,False,2025-10-14 12:47:15
SEARCH_2024_0000171,SES_00005380,,BE,eco friendly,2024-06-28 08:59:00,22,8,PROD_000039,[],relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0000172,SES_00008180,CUST_FR_0000730,FR,eco friendly,2024-11-18 01:32:00,32,9,PROD_000103,[],relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0000173,SES_00009875,CUST_NL_0001491,NL,black dress,2024-10-30 15:18:00,87,9,PROD_000193,[],popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0000174,SES_00004351,CUST_NL_0001393,NL,organic cotton,2024-08-11 04:20:00,77,,PROD_000010,['brand:eurostyle'],relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0000175,SES_00005202,CUST_LU_0001949,LU,sneakers,2024-06-28 15:16:00,67,10,PROD_000117,[],price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0000176,SES_00000221,CUST_DE_0000368,DE,white shirt,2024-10-08 22:45:00,220,10,PROD_000175,"['color:black','price:under50']",price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0000177,SES_00009154,CUST_NL_0001360,NL,white shirt,2024-11-16 01:15:00,99,,PROD_000156,[],price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0000178,SES_00006658,CUST_FR_0001107,FR,robe d'été,2024-11-19 11:36:00,137,10,PROD_000074,"['size:L','color:red']",price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0000179,SES_00007789,CUST_FR_0000883,FR,mode durable,2024-10-20 02:54:00,42,2,PROD_000223,[],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0000180,SES_00004160,CUST_FR_0000710,FR,office attire,2024-11-22 10:45:00,77,7,,[],price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0000181,SES_00005725,,FR,designer bags,2024-11-19 06:39:00,27,,PROD_000137,[],price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0000182,SES_00006034,CUST_FR_0000810,FR,running shoes,2024-11-13 09:54:00,65,,PROD_000018,['color:red'],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0000183,SES_00009485,,DE,wintermantel,2024-08-19 23:26:00,151,,,"['size:M','category:men','price:50to100']",price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0000184,SES_00005468,CUST_BE_0001841,BE,summer dress,2024-09-10 15:47:00,246,,,[],popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0000185,SES_00010656,CUST_FR_0001064,FR,eco friendly,2024-10-27 13:43:00,211,1,,[],price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0000186,SES_00002798,CUST_DE_0000076,DE,gift cards,2024-07-11 21:17:00,66,,,['category:men'],newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0000187,SES_00006674,CUST_FR_0000972,FR,maternity,2024-11-25 23:30:00,40,,PROD_000177,"['size:M','category:men','color:white']",price_high,1,False,2025-10-14 12:47:15
SEARCH_2024_0000188,SES_00001608,CUST_LU_0001955,LU,plus size,2024-11-08 12:41:00,94,3,PROD_000074,"['size:M','price:50to100']",price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0000189,SES_00005908,CUST_DE_0000057,DE,plus size,2024-10-04 07:47:00,22,7,PROD_000204,[],price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0000190,SES_00005374,CUST_FR_0000719,FR,white shirt,2024-06-23 22:44:00,170,2,,[],price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0000191,SES_00011098,,DE,nachhaltige mode,2024-10-25 04:11:00,99,,,['price:50to100'],price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0000192,SES_00011037,CUST_FR_0001162,FR,running shoes,2024-08-21 05:15:00,45,9,PROD_000041,['color:white'],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0000193,SES_00009982,,NL,zomerjurk,2024-09-10 12:59:00,210,4,PROD_000141,"['price:under50','size:M']",relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0000194,SES_00007133,CUST_FR_0000723,FR,jeans,2024-07-29 03:21:00,159,,,[],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0000195,SES_00004278,CUST_NL_0001402,NL,eco friendly,2024-07-09 06:58:00,144,5,PROD_000176,"['sustainable:true','price:under50','category:men']",popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0000196,SES_00003017,CUST_BE_0001706,BE,sale items,2024-07-17 08:31:00,154,6,PROD_000201,"['material:cotton','size:M','sustainable:true']",newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0000197,SES_00002265,,LU,organic cotton,2024-06-12 17:17:00,92,7,PROD_000194,"['color:black','color:red']",newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0000198,SES_00005597,,LU,gift cards,2024-11-20 08:16:00,174,,PROD_000232,['brand:eurostyle'],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0000199,SES_00005585,,NL,duurzame mode,2024-09-20 16:32:00,200,,PROD_000086,"['category:men','color:white']",price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0000200,SES_00006558,CUST_BE_0001686,BE,accessories,2024-11-06 14:30:00,229,2,PROD_000093,"['price:under50','category:men']",newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0000201,SES_00002002,CUST_DE_0000159,DE,running shoes,2024-09-24 08:03:00,65,6,PROD_000250,[],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0000202,SES_00001484,CUST_FR_0001141,FR,party dress,2024-08-09 19:28:00,95,6,PROD_000028,[],price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0000203,SES_00005853,CUST_DE_0000163,DE,black dress,2024-06-18 08:48:00,136,,,[],newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0000204,SES_00000265,CUST_NL_0001522,NL,designer bags,2024-10-21 02:12:00,13,3,,['price:under50'],newest,4,False,2025-10-14 12:47:15
SEARCH_2024_0000205,SES_00008952,CUST_NL_0001274,NL,zomerjurk,2024-10-01 13:38:00,80,,PROD_000262,['color:white'],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0000206,SES_00000882,CUST_DE_0000208,DE,sommerkleid,2024-07-06 10:42:00,165,,PROD_000143,[],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0000207,SES_00003930,,FR,sports bra,2024-09-13 05:19:00,124,,PROD_000170,['color:red'],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0000208,SES_00002044,CUST_NL_0001321,NL,winterjas,2024-07-06 19:16:00,233,8,,[],price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0000209,SES_00000076,CUST_FR_0000880,FR,robe d'été,2024-07-17 02:52:00,106,4,,[],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0000210,SES_00009359,,FR,mode durable,2024-07-17 18:01:00,39,1,,['color:black'],relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0000211,SES_00008064,CUST_BE_0001693,BE,leather jacket,2024-09-03 23:42:00,217,,,[],price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0000212,SES_00003790,CUST_FR_0001072,FR,white shirt,2024-10-21 14:02:00,8,7,PROD_000232,[],newest,4,False,2025-10-14 12:47:15
SEARCH_2024_0000213,SES_00004911,,BE,organic cotton,2024-11-19 09:04:00,68,9,,[],price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0000214,SES_00000313,CUST_FR_0001157,FR,sports bra,2024-08-13 15:48:00,118,10,,[],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0000215,SES_00002399,CUST_DE_0000067,DE,maternity,2024-09-23 12:55:00,50,,,"['color:black','size:L','sustainable:true']",relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0000216,SES_00005788,CUST_FR_0000864,FR,organic cotton,2024-11-05 14:25:00,166,3,,[],popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0000217,SES_00001285,CUST_BE_0001733,BE,white shirt,2024-10-26 22:59:00,1,1,,"['brand:eurostyle','size:M','material:cotton']",price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0000218,SES_00009661,,FR,jeans,2024-08-20 11:15:00,95,,PROD_000093,[],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0000219,SES_00008372,CUST_BE_0001820,BE,winter jacket,2024-10-13 11:58:00,173,4,PROD_000217,['price:50to100'],price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0000220,SES_00003606,CUST_DE_0000162,DE,vintage style,2024-07-04 00:45:00,72,,PROD_000020,[],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0000221,SES_00007918,CUST_FR_0000899,FR,sustainable fashion,2024-06-11 22:34:00,67,5,PROD_000049,['price:50to100'],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0000222,SES_00005346,,FR,sneakers,2024-10-08 04:38:00,2,2,PROD_000110,"['price:under50','size:M','color:red']",price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0000223,SES_00007018,,DE,running shoes,2024-06-03 01:18:00,33,,PROD_000007,[],relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0000224,SES_00001955,CUST_NL_0001595,NL,maternity,2024-09-22 05:02:00,146,,PROD_000158,[],price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0000225,SES_00003479,CUST_DE_0000684,DE,party dress,2024-08-04 09:31:00,120,,PROD_000002,['size:M'],relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0000226,SES_00005881,,DE,office attire,2024-10-18 20:40:00,58,,PROD_000259,[],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0000227,SES_00002671,CUST_DE_0000177,DE,black dress,2024-06-07 13:22:00,53,,,"['size:L','price:under50']",newest,4,False,2025-10-14 12:47:15
SEARCH_2024_0000228,SES_00007113,,DE,leather jacket,2024-06-24 12:40:00,4,4,PROD_000166,['color:white'],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0000229,SES_00002425,,NL,gift cards,2024-10-12 18:59:00,87,7,PROD_000015,['category:men'],newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0000230,SES_00008411,CUST_FR_0000953,FR,sustainable fashion,2024-08-02 10:56:00,174,5,PROD_000038,['price:under50'],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0000231,SES_00009865,CUST_BE_0001654,BE,running shoes,2024-10-02 07:19:00,112,8,PROD_000202,[],newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0000232,SES_00004271,,DE,white shirt,2024-11-12 21:10:00,127,10,PROD_000036,"['color:white','color:black','size:L']",newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0000233,SES_00008743,,BE,leather jacket,2024-09-01 05:21:00,99,10,,[],newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0000234,SES_00001504,CUST_BE_0001790,BE,white shirt,2024-10-11 05:44:00,141,,,['brand:eurostyle'],price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0000235,SES_00009691,CUST_FR_0001061,FR,sneakers,2024-08-19 11:21:00,40,3,,"['color:black','sustainable:true']",relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0000236,SES_00005535,CUST_FR_0000928,FR,sneakers,2024-08-27 09:07:00,180,,PROD_000199,['price:50to100'],price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0000237,SES_00007875,CUST_NL_0001457,NL,sneakers,2024-10-23 05:38:00,105,,PROD_000132,[],price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0000238,SES_00006062,CUST_BE_0001829,BE,sustainable fashion,2024-06-15 11:47:00,205,4,PROD_000130,"['material:cotton','sustainable:true','color:black']",popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0000239,SES_00007440,CUST_NL_0001518,NL,black dress,2024-06-12 18:57:00,40,5,PROD_000227,[],newest,2,False,2025-10-14 12:47:15
SEARCH_2024_0000240,SES_00000183,CUST_DE_0000164,DE,nachhaltige mode,2024-11-21 00:06:00,70,9,,[],newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0000241,SES_00009275,CUST_NL_0001377,NL,plus size,2024-06-26 08:57:00,66,7,,"['color:red','color:black']",relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0000242,SES_00001513,CUST_BE_0001885,BE,leather jacket,2024-10-26 04:05:00,91,,PROD_000004,[],newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0000243,SES_00008067,,BE,office attire,2024-11-08 20:24:00,160,,,"['price:under50','category:men']",popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0000244,SES_00008644,,FR,sustainable fashion,2024-11-20 17:06:00,246,3,PROD_000180,"['color:red','size:L','color:white']",price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0000245,SES_00010116,CUST_DE_0000618,DE,casual wear,2024-11-15 06:40:00,110,3,,"['brand:eurostyle','material:cotton']",newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0000246,SES_00003571,CUST_DE_0000622,DE,summer dress,2024-09-17 10:01:00,158,7,PROD_000114,[],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0000247,SES_00010826,,BE,designer bags,2024-09-30 09:35:00,234,,PROD_000209,"['color:black','size:L']",popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0000248,SES_00010911,,BE,gift cards,2024-06-16 17:45:00,15,5,PROD_000265,"['price:under50','color:white','color:red']",newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0000249,SES_00003670,CUST_LU_0001901,LU,running shoes,2024-09-19 10:07:00,99,7,PROD_000112,"['category:men','sustainable:true']",popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0000250,SES_00001283,CUST_DE_0000403,DE,wool sweater,2024-08-16 04:39:00,120,6,,[],relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0000251,SES_00005630,,LU,maternity,2024-11-24 23:31:00,78,4,,[],popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0000252,SES_00010901,CUST_DE_0000271,DE,sports bra,2024-10-31 10:39:00,116,5,PROD_000070,"['category:women','sustainable:true']",price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0000253,SES_00002664,CUST_NL_0001529,NL,winterjas,2024-07-23 15:29:00,173,9,PROD_000176,"['category:men','category:women','color:black']",relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0000254,SES_00009538,CUST_DE_0000251,DE,running shoes,2024-08-24 08:26:00,120,,PROD_000037,"['category:men','size:M']",popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0000255,SES_00003912,,DE,wool sweater,2024-11-05 23:38:00,17,5,PROD_000078,['price:50to100'],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0000256,SES_00002229,CUST_DE_0000229,DE,organic cotton,2024-11-20 18:47:00,148,,PROD_000067,[],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0000257,SES_00004560,CUST_FR_0001043,FR,running shoes,2024-08-24 18:39:00,12,7,PROD_000188,['color:black'],relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0000258,SES_00005401,CUST_BE_0001814,BE,office attire,2024-11-23 16:17:00,44,9,,"['sustainable:true','category:men','category:women']",relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0000259,SES_00009497,CUST_NL_0001465,NL,black dress,2024-09-20 08:23:00,132,10,PROD_000034,['price:50to100'],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0000260,SES_00005714,,LU,running shoes,2024-11-09 06:15:00,84,4,,"['material:cotton','brand:eurostyle']",price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0000261,SES_00011114,,NL,summer dress,2024-11-21 03:28:00,199,,,"['price:50to100','brand:eurostyle']",price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0000262,SES_00002060,CUST_BE_0001769,BE,sports bra,2024-11-19 00:12:00,34,8,PROD_000145,['sustainable:true'],price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0000263,SES_00004928,,LU,jeans,2024-08-19 20:34:00,167,10,PROD_000149,"['category:men','color:white']",price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0000264,SES_00004240,CUST_DE_0000432,DE,white shirt,2024-08-22 07:35:00,174,,PROD_000062,['color:red'],price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0000265,SES_00006243,,BE,running shoes,2024-07-30 09:23:00,42,3,,['material:cotton'],price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0000266,SES_00004741,CUST_LU_0001908,LU,maternity,2024-09-10 08:06:00,173,8,PROD_000118,[],popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0000267,SES_00000533,CUST_FR_0000923,FR,accessories,2024-10-29 03:10:00,30,,PROD_000193,['color:red'],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0000268,SES_00001254,CUST_DE_0000606,DE,trending now,2024-07-15 19:37:00,142,1,,[],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0000269,SES_00004921,CUST_FR_0001163,FR,sneakers,2024-07-17 05:30:00,77,8,PROD_000125,[],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0000270,SES_00002776,CUST_DE_0000050,DE,wintermantel,2024-10-21 05:17:00,53,,PROD_000156,"['price:under50','sustainable:true']",newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0000271,SES_00001345,CUST_NL_0001498,NL,party dress,2024-09-04 03:41:00,221,,PROD_000184,['brand:eurostyle'],relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0000272,SES_00006899,,LU,sports bra,2024-10-07 20:25:00,242,1,,['size:L'],price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0000273,SES_00005432,CUST_DE_0000266,DE,sommerkleid,2024-07-06 05:31:00,6,,PROD_000260,"['color:white','material:cotton','brand:eurostyle']",price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0000274,SES_00007392,CUST_FR_0000890,FR,office attire,2024-10-11 18:55:00,154,6,,[],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0000275,SES_00000509,CUST_BE_0001665,BE,accessories,2024-06-29 05:25:00,114,2,,[],newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0000276,SES_00005808,,LU,summer dress,2024-06-05 10:06:00,139,,,['size:L'],price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0000277,SES_00005328,,NL,new arrivals,2024-08-07 15:22:00,14,9,,[],relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0000278,SES_00009862,,FR,sports bra,2024-11-06 17:35:00,120,7,,"['price:under50','size:M']",newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0000279,SES_00008608,,DE,nachhaltige mode,2024-08-27 13:14:00,199,10,PROD_000149,['category:women'],price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0000280,SES_00008086,,DE,wintermantel,2024-10-12 11:00:00,219,,PROD_000041,[],popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0000281,SES_00005508,,FR,casual wear,2024-09-12 02:24:00,241,7,PROD_000162,"['brand:eurostyle','size:L','color:red']",price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0000282,SES_00005812,CUST_BE_0001672,BE,gift cards,2024-08-12 04:45:00,176,5,,[],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0000283,SES_00010417,CUST_BE_0001761,BE,summer dress,2024-08-03 01:19:00,134,7,,['size:M'],popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0000284,SES_00004362,CUST_NL_0001354,NL,summer dress,2024-06-04 20:31:00,168,,PROD_000130,['size:M'],newest,4,False,2025-10-14 12:47:15
SEARCH_2024_0000285,SES_00000927,CUST_BE_0001789,BE,trending now,2024-11-22 06:23:00,156,3,PROD_000068,[],price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0000286,SES_00003189,CUST_NL_0001592,NL,duurzame mode,2024-07-26 23:24:00,223,,PROD_000256,"['category:women','size:L']",popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0000287,SES_00004614,CUST_DE_0000681,DE,plus size,2024-09-03 23:34:00,162,8,PROD_000265,[],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0000288,SES_00006710,CUST_NL_0001426,NL,jeans,2024-09-08 19:13:00,102,9,PROD_000086,[],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0000289,SES_00006107,,DE,leather jacket,2024-08-22 20:31:00,31,2,,['material:cotton'],popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0000290,SES_00004604,,FR,mode durable,2024-07-13 08:29:00,240,,,"['color:black','brand:eurostyle']",relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0000291,SES_00009801,,DE,leather jacket,2024-08-24 19:29:00,163,10,,['size:L'],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0000292,SES_00003586,,BE,trending now,2024-08-12 00:39:00,79,4,,[],relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0000293,SES_00010081,,FR,eco friendly,2024-06-10 17:48:00,33,6,,"['color:black','price:under50']",relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0000294,SES_00002605,,BE,sports bra,2024-09-14 07:19:00,122,4,,['brand:eurostyle'],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0000295,SES_00007970,,BE,maternity,2024-09-19 22:57:00,162,,,['material:cotton'],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0000296,SES_00004518,CUST_FR_0000748,FR,party dress,2024-11-24 05:37:00,21,10,,['category:women'],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0000297,SES_00004093,CUST_DE_0000116,DE,office attire,2024-06-18 08:39:00,161,1,PROD_000101,['price:50to100'],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0000298,SES_00004085,,DE,trending now,2024-08-22 02:42:00,65,,,"['category:women','brand:eurostyle']",relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0000299,SES_00009496,CUST_FR_0001095,FR,jeans,2024-08-09 21:42:00,172,,PROD_000240,['category:men'],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0000300,SES_00006194,CUST_FR_0000835,FR,mode durable,2024-06-28 16:23:00,72,10,PROD_000232,"['price:50to100','color:white']",relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0000301,SES_00009745,CUST_DE_0000378,DE,new arrivals,2024-09-19 15:57:00,170,1,PROD_000207,"['material:cotton','price:under50','color:black']",newest,0,False,2025-10-14 12:47:15
